,cd_curso,nm_curso_pt,courseid,ds_discip_pt,semestre,userid,final_mark,exam_mark
291,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6886,14.0,14.0
292,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6887,15.0,15.0
293,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6889,14.0,11.0
294,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6890,13.0,13.0
295,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6891,18.0,15.0
296,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6892,14.0,14.0
297,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6894,16.0,16.0
298,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6895,16.0,16.0
299,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6896,15.0,15.0
300,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6897,15.0,12.0
301,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6898,14.0,14.0
302,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6901,10.0,8.0
303,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6903,14.0,14.0
304,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6904,12.0,12.0
305,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6906,15.0,15.0
306,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6907,13.0,13.0
307,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6908,16.0,16.0
308,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6909,13.0,13.0
309,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6910,11.0,11.0
310,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6920,14.0,14.0
311,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6921,15.0,15.0
312,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6922,11.0,11.0
313,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6923,13.0,13.0
314,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6940,18.0,18.0
315,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6941,15.0,15.0
316,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6942,15.0,15.0
317,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6943,11.0,11.0
318,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6944,14.0,14.0
319,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6945,13.0,13.0
320,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6946,14.0,13.0
321,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6955,12.0,12.0
322,9155,Licenciatura em Gestão de Informação,100007,Análise Económica,S1,6958,13.0,13.0
323,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,1324,7.0,7.0
324,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,1544,5.0,5.0
325,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,1585,7.0,7.0
326,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,3179,10.0,10.0
327,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,3190,7.0,7.0
328,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,3196,7.0,7.0
329,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,3249,8.0,8.0
330,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,3304,10.0,6.0
331,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4602,11.0,11.0
332,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4625,6.0,6.0
333,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4629,11.0,11.0
334,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4636,11.0,7.0
335,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4638,12.0,12.0
336,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4639,12.0,10.0
337,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4644,7.0,7.0
338,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4654,4.0,4.0
339,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4659,5.0,5.0
340,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4664,7.0,7.0
341,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4675,10.0,8.0
342,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4679,5.0,5.0
343,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4680,7.0,7.0
344,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4706,12.0,12.0
345,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4713,3.0,3.0
346,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4716,8.0,7.0
347,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4717,6.0,6.0
348,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4720,10.0,5.0
349,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4722,10.0,6.0
350,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4725,7.0,7.0
351,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,4748,8.0,8.0
352,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4751,10.0,10.0
353,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,4752,2.0,2.0
354,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,5010,10.0,9.0
355,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6767,12.0,12.0
356,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6768,8.0,8.0
357,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6769,1.0,1.0
358,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6770,3.0,3.0
359,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6776,0.0,0.0
360,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6778,15.0,9.0
361,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6780,14.0,14.0
362,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6783,14.0,14.0
363,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6792,17.0,17.0
364,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6793,12.0,9.0
365,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6794,7.0,3.0
366,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6796,11.0,11.0
367,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6797,12.0,12.0
368,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6798,14.0,14.0
369,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6799,6.0,6.0
370,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6800,16.0,16.0
371,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6801,19.0,19.0
372,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6802,7.0,7.0
373,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6804,5.0,5.0
374,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6807,13.0,13.0
375,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6809,11.0,9.0
376,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6810,11.0,9.0
377,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6811,5.0,5.0
378,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6814,13.0,13.0
379,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6817,8.0,8.0
380,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6818,11.0,10.0
381,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6819,10.0,6.0
382,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6820,11.0,8.0
383,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6821,6.0,2.0
384,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6822,10.0,10.0
385,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6824,11.0,11.0
386,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6825,16.0,11.0
387,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6826,9.0,9.0
388,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6827,12.0,12.0
389,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6828,8.0,8.0
390,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6830,2.0,2.0
391,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6831,7.0,1.0
392,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6832,13.0,8.0
393,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6833,18.0,18.0
394,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6835,11.0,11.0
395,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6836,4.0,2.0
396,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6837,10.0,10.0
397,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6840,7.0,4.0
398,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6842,17.0,17.0
399,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6843,19.0,19.0
400,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6844,14.0,14.0
401,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6845,11.0,11.0
402,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6847,15.0,15.0
403,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6848,10.0,10.0
404,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6849,19.0,19.0
405,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6850,13.0,13.0
406,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6852,15.0,15.0
407,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6853,13.0,13.0
408,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6854,8.0,8.0
409,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6855,15.0,10.0
410,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6856,18.0,18.0
411,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6858,7.0,7.0
412,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6859,11.0,11.0
413,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6860,8.0,6.0
414,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6861,4.0,4.0
415,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6865,17.0,17.0
416,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6866,17.0,17.0
417,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6867,7.0,4.0
418,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6868,18.0,18.0
419,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6869,9.0,7.0
420,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6870,11.0,7.0
421,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6871,12.0,12.0
422,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6873,16.0,16.0
423,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6874,13.0,13.0
424,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6875,14.0,14.0
425,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6876,18.0,18.0
426,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6877,6.0,2.0
427,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6879,8.0,8.0
428,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6880,2.0,2.0
429,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6882,10.0,7.0
430,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6883,13.0,13.0
431,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6884,17.0,17.0
432,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6885,2.0,2.0
433,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6886,8.0,8.0
434,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6887,14.0,14.0
435,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6889,13.0,9.0
436,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6890,12.0,12.0
437,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6891,17.0,17.0
438,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6892,17.0,17.0
439,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6894,14.0,9.0
440,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6895,11.0,11.0
441,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6896,16.0,16.0
442,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6897,11.0,9.0
443,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6898,15.0,15.0
444,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6900,13.0,13.0
445,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6901,5.0,5.0
446,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6903,8.0,8.0
447,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6904,12.0,12.0
448,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6906,6.0,4.0
449,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6908,17.0,17.0
450,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6909,15.0,15.0
451,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6910,2.0,2.0
452,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6920,7.0,7.0
453,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6921,10.0,7.0
454,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6922,10.0,9.0
455,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6923,5.0,5.0
456,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6928,12.0,7.0
457,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6930,5.0,0.0
458,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6931,8.0,8.0
459,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6932,3.0,1.0
460,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6933,10.0,10.0
461,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6935,4.0,2.0
462,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6936,6.0,2.0
463,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6937,11.0,11.0
464,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6938,11.0,10.0
465,8259,Licenciatura em Sistemas e Tecnologias de Informação,100008,Análise Matemática I,S1,6939,10.0,10.0
466,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6940,16.0,16.0
467,9155,Licenciatura em Gestão de Informação,100008,Análise Matemática I,S1,6941,11.0,11.0
